Year,Citations Per Year,APT,Rank,ga_gender
2009,2.384615385,0.75,788,
2009,12.69230769,0.95,0,male
2009,31.69230769,0.75,549,unknown
2009,4.692307692,0.95,2377,male
2009,0.923076923,0.25,5207,male
2009,0.230769231,0.05,9260,female
2009,7.384615385,0.25,299,
2009,5,0.5,650,unknown
2009,1.230769231,0.75,3213,unknown
2009,10.23076923,0.95,673,unknown
2009,10.84615385,0.95,3623,female
2009,7.769230769,0.75,134,male
2009,21,0.95,2365,male
2009,0.307692308,0.25,17372,unknown
2009,16.61538462,0.5,7,male
2009,0.461538462,0.25,738,male
2009,1.769230769,0.05,4434,male
2009,4.153846154,0.75,2043,female
2009,1.384615385,0.25,4962,female
2009,9.076923077,0.95,8450,female
2009,1.076923077,0.5,8699,male
2009,12.46153846,0.95,134,male
2009,6.692307692,0.95,73,male
2009,14.07692308,0.75,2377,male
2009,1.153846154,0.5,1923,male
2009,2.769230769,0.75,1849,male
2009,2.230769231,0.25,4434,unknown
2009,0.230769231,0.25,0,male
2009,0.615384615,0.5,0,male
2009,0.153846154,0.05,0,male
2009,0.076923077,0.05,0,male
2009,3.153846154,0.75,738,male
2009,1.615384615,0.5,9239,male
2009,1.461538462,0.25,0,male
2009,6.076923077,0.25,0,male
2009,1.538461538,0.5,0,male
2009,1.692307692,0.25,0,female
2009,0.923076923,0.05,895,male
2009,2.615384615,0.75,1109,female
2009,4.307692308,0.95,0,male
2009,10.38461538,0.25,83,male
2009,4.538461538,0.95,0,male
2009,1.230769231,0.25,12009,male
2009,1.769230769,0.25,1282,male
2009,8.461538462,0.75,173,male
2009,3.307692308,0.75,12009,female
2009,0.923076923,0.25,0,male
2009,0,0.05,10200,male
2009,1.615384615,0.05,0,male
2009,0,0.05,0,male
2009,0.153846154,0.05,0,unknown
2009,2.076923077,0.75,5765,female
2009,1.615384615,0.5,19696,male
2009,0.153846154,0.05,0,female
2009,2.461538462,0.25,2528,male
2009,0.846153846,0.05,3726,male
2009,0.461538462,0.25,3582,male
2009,5.615384615,0.25,0,female
2009,3.230769231,0.75,810,male
2009,4.692307692,0.95,2589,unknown
2009,2.769230769,0.75,0,female
2009,5.615384615,0.05,2426,male
2009,3.615384615,0.75,2166,unknown
2009,0.076923077,0.05,6499,male
2009,5,0.75,1441,male
2009,1.307692308,0.05,730,male
2009,3.923076923,0.05,4437,female
2009,5.923076923,0.95,2138,male
2009,4.692307692,0.75,502,female
2009,2.461538462,0.25,2448,female
2009,2.461538462,0.75,3707,female
2009,2.230769231,0.25,2658,male
2009,0.076923077,0.05,738,male
2009,2.923076923,0.25,2216,male
2009,1.307692308,0.25,3913,male
2009,2.076923077,0.75,5042,male
2009,3.461538462,0.25,1173,male
2009,2.846153846,0.05,941,female
2009,1.923076923,0.05,2440,male
2009,1,0.25,617,unknown
2009,2.769230769,0.25,2216,female
2009,1.692307692,0.25,5221,male
2009,3.307692308,0.5,730,male
2009,4.846153846,0.95,1385,unknown
2009,5.384615385,0.5,2744,male
2009,6.076923077,0.5,1440,female
2009,4.461538462,0.5,499,male
2009,1.230769231,0.05,3321,female
2009,2.076923077,0.05,2216,male
2009,50.53846154,0.95,19,male
2009,5.076923077,0.95,669,male
2009,1.153846154,0.5,1056,male
2009,4.307692308,0.95,531,male
2009,0.769230769,0.05,531,female
2009,2.538461538,0.05,642,male
2009,3.076923077,0.5,299,female
2009,14.61538462,0.75,58,male
2009,8.307692308,0.95,2665,unknown
2009,4.923076923,0.95,2588,female
2009,2.230769231,0.75,3642,male
2009,1.615384615,0.25,0,male
2009,14.23076923,0.5,2448,female
2009,15.38461538,0.95,134,male
2009,1.538461538,0.25,2216,male
2009,24.07692308,0.75,17,male
2009,4.153846154,0.95,650,male
2009,1.461538462,0.05,4434,female
2009,10.53846154,0.25,287,male
2009,11.76923077,0.75,499,male
2009,16.76923077,0.95,73,male
2009,0.307692308,0.05,8889,unknown
2009,4.769230769,0.05,2952,male
2009,13.84615385,0.95,479,male
2009,3.230769231,0.75,4155,male
2009,7.076923077,0.25,58,
2009,16.53846154,0.95,134,male
2009,1.076923077,0.5,13874,female
2009,5,0.25,1319,
2009,1.923076923,0.25,2952,male
2009,0.461538462,0.05,683,unknown
2009,9.538461538,0.95,1136,unknown
2009,14,0.5,642,male
2009,2.769230769,0.25,1319,male
2009,3.153846154,0.5,0,male
2009,1.769230769,0.25,2377,male
2009,1.846153846,0.05,2398,female
2009,3,0.75,2117,unknown
2009,4.769230769,0.25,1545,female
2009,1.769230769,0.5,1771,male
2009,3.384615385,0.75,1771,male
2009,7.384615385,0.25,299,female
2009,2,0.75,351,male
2009,11.23076923,0.95,934,male
2009,0.461538462,0.05,2216,male
2009,16.15384615,0.95,650,female
2009,12.53846154,0.95,0,male
2009,5.076923077,0.25,3726,female
2009,3.692307692,0.95,669,female
2009,7.384615385,0.5,738,male
2009,9.307692308,0.95,810,male
2009,0.846153846,0.05,2454,female
2009,8,0.95,2588,male
2009,2.076923077,0.05,0,female
2009,2.615384615,0.25,730,male
2009,5.692307692,0.95,3078,male
2009,3.692307692,0.5,0,male
2009,1.153846154,0.05,2216,male
2009,1.076923077,0.05,2216,female
2009,1.230769231,0.25,934,female
2009,3.230769231,0.75,0,male
2009,7,0.05,0,female
2009,2.461538462,0.75,1788,female
2009,9.846153846,0.95,0,male
2009,0.923076923,0.5,1141,male
2009,4,0.05,1771,female
2009,5.692307692,0.5,4914,female
2009,2.923076923,0.25,8559,female
2009,2.615384615,0.25,0,male
2009,7.076923077,0.25,134,male
2009,20.38461538,0.95,134,female
2009,3.384615385,0.75,351,male
2009,2.307692308,0.75,14,male
2009,2.384615385,0.5,181,male
2009,3.230769231,0.75,299,male
2009,0.923076923,0.05,3642,male
2009,2.153846154,0.05,2216,male
2009,10.92307692,0.5,287,female
2009,3.307692308,0.5,2043,male
2009,2,0.25,5706,male
2009,1.538461538,0.75,5667,female
2009,1,0.25,3451,female
2009,3.538461538,0.25,2448,female
2009,0.538461538,0.25,0,male
2009,2.230769231,0.05,1088,male
2009,1.923076923,0.05,738,male
2009,2.230769231,0.75,1977,female
2009,6.307692308,0.95,650,male
2009,3,0.25,0,male
2009,2.923076923,0.25,1920,female
2009,2.076923077,0.75,4424,female
2009,0.538461538,0.05,0,female
2009,1.538461538,0.5,0,male
2009,0.615384615,0.25,8081,unknown
2009,0.846153846,0.05,0,female
2009,3.461538462,0.25,2448,male
2009,3.076923077,0.05,1003,unknown
2009,6.230769231,0.95,4424,male
2009,5.153846154,0.5,195,male
2009,37.46153846,0.95,479,male
2009,1.461538462,0.25,11218,unknown
2009,1.923076923,0.75,1141,female
2009,1.384615385,0.05,1478,female
2009,3.307692308,0.25,4313,male
2009,52.53846154,0.95,134,male
2009,51.92307692,0.95,73,female
2009,7.307692308,0.95,3188,male
2009,4.230769231,0.95,1849,male
2009,9,0.95,1849,female
2009,1.230769231,0.05,3096,male
2009,0.307692308,0.25,669,male
2009,3.076923077,0.75,484,male
2009,11.84615385,0.25,246,female
2009,2.615384615,0.25,4434,female
2009,3,0.25,4582,male
2009,9.615384615,0.5,73,male
2009,1.615384615,0.25,642,female
2009,7.923076923,0.25,299,male
2009,10.53846154,0.75,299,male
2009,0.615384615,0.25,5848,male
2009,1.076923077,0.05,5042,female
2009,3,0.75,227,male
2009,1.538461538,0.05,2138,male
2009,8.615384615,0.5,299,female
2009,0.769230769,0.25,5426,male
2009,0.153846154,0.05,6409,male
2009,3.230769231,0.25,1003,unknown
2009,3.923076923,0.25,1440,
2009,0.153846154,0.05,1141,female
2009,2.153846154,0.75,669,male
2009,10,0.95,792,male
2009,1.461538462,0.05,2216,male
2009,1.307692308,0.25,2344,male
2009,0.769230769,0.5,0,male
2009,14.61538462,0.5,1003,
2009,2,0.75,4660,female
2009,1.076923077,0.05,6419,male
2009,9,0.05,1771,male
2009,1.846153846,0.05,1003,male
2009,4.153846154,0.05,0,male
2009,5,0.25,642,male
2009,3.384615385,0.5,1401,female
2009,0.307692308,0.05,2878,male
2009,0.153846154,0.05,2216,
2009,4.538461538,0.95,2261,male
2009,5.153846154,0.75,73,male
2009,0.384615385,0.25,0,male
2009,0.615384615,0.25,738,male
2009,3.615384615,0.25,446,male
2009,0.230769231,0.05,4408,female
2009,1.923076923,0.5,6100,female
2009,6.538461538,0.75,340,male
2009,0.615384615,0.25,5207,male
2009,0.692307692,0.25,0,unknown
2009,1,0.25,1478,male
2009,0.461538462,0.05,1050,female
2009,6.769230769,0.95,0,male
2009,12.69230769,0.25,110,male
2009,4.153846154,0.25,0,male
2009,23.92307692,0.25,7,female
2009,0.615384615,0.05,0,female
2009,0.461538462,0.05,6409,female
2009,4,0.75,2026,male
2009,0.923076923,0.05,3096,female
2009,1.923076923,0.75,609,male
2009,1,0.25,738,male
2009,0.923076923,0.05,1003,male
2009,5.230769231,0.5,1003,male
2009,7.076923077,0.95,73,female
2009,6.384615385,0.95,1370,female
2009,1.615384615,0.25,4114,female
2009,2.769230769,0.25,2216,male
2009,0.230769231,0.25,4631,
2009,3.076923077,0.25,1003,unknown
2009,3.538461538,0.95,846,male
2009,0.076923077,0.05,2434,female
2009,3.384615385,0.5,2434,female
2009,0.846153846,0.05,2216,male
2009,1.153846154,0.05,6409,male
2009,1.692307692,0.05,3313,male
2009,0.538461538,0.25,9355,male
2009,1.153846154,0.25,0,male
2009,3.461538462,0.5,0,male
2009,1,0.05,4393,male
2009,2.461538462,0.5,287,
2009,7,0.95,642,
2009,4.769230769,0.75,2216,male
2009,2.230769231,0.25,4019,male
2009,0.461538462,0.05,5042,female
2009,14,0.95,479,female
2009,0.615384615,0.25,2117,male
2009,15.38461538,0.75,7595,male
2009,2.769230769,0.25,738,female
2009,0.923076923,0.25,2216,male
2009,9.153846154,0.75,4962,male
2009,2.769230769,0.25,2448,male
2009,23.46153846,0.95,846,male
2009,0.692307692,0.25,2588,female
2009,2.384615385,0.05,1677,male
2009,0.384615385,0.25,2785,female
2009,2.230769231,0.25,2216,female
2009,0.153846154,0.05,10053,female
2009,14.23076923,0.95,134,male
2009,10.92307692,0.5,2806,male
2009,25.15384615,0.95,19,male
2009,21.07692308,0.75,195,male
2009,2.076923077,0.25,0,male
2009,8.153846154,0.95,340,male
2009,38.30769231,0.75,299,male
2009,3.923076923,0.05,4290,male
2009,6.461538462,0.95,246,female
2009,2.692307692,0.25,195,male
2009,6.230769231,0.5,6409,male
2009,0.846153846,0.05,6100,female
2009,9.846153846,0.95,73,male
2009,3.076923077,0.25,8478,male
2009,0.923076923,0.25,2117,male
2009,3.307692308,0.05,1920,female
2009,0.846153846,0.05,0,female
2009,8.769230769,0.95,3642,male
2009,1.153846154,0.25,738,female
2009,48.53846154,0.95,134,male
2009,14.61538462,0.95,134,male
2009,0.538461538,0.25,10819,male
2009,5.923076923,0.95,1758,male
2009,1.153846154,0.05,4155,male
2009,0.769230769,0.5,875,male
2009,3.230769231,0.05,0,male
2009,1.307692308,0.05,4313,male
2009,1.153846154,0.25,4898,female
2009,3.230769231,0.95,1136,unknown
2009,19.84615385,0.95,134,female
2009,4.307692308,0.25,4434,female
2009,10.30769231,0.95,227,male
2009,5.230769231,0.75,4290,male
2009,0.615384615,0.05,4914,female
2009,2.615384615,0.25,351,male
2009,1.692307692,0.75,875,male
2009,2.230769231,0.75,1385,unknown
2009,0.461538462,0.25,0,female
2009,3.692307692,0.75,73,female
2009,5.846153846,0.25,1920,female
2009,0.384615385,0.05,1625,unknown
2009,11,0.95,650,female
2009,3.769230769,0.5,1950,female
2009,2.153846154,0.05,23150,female
2009,4.384615385,0.75,0,female
2009,3.615384615,0.25,0,unknown
2009,4.230769231,0.25,1478,male
2009,0.461538462,0.05,4962,male
2009,6.769230769,0.25,27,female
2009,2.384615385,0.75,1718,female
2009,2,0.75,2177,female
2009,4.692307692,0.95,617,unknown
2009,4.846153846,0.25,1625,male
2009,21.38461538,0.95,0,male
2009,6.230769231,0.25,299,female
2009,2.923076923,0.25,2216,
2009,1.076923077,0.5,0,male
2009,8.769230769,0.75,134,male
2009,5.846153846,0.95,673,unknown
2009,3.076923077,0.25,0,male
2009,15.76923077,0.95,417,male
2009,3.307692308,0.25,0,male
2009,0.615384615,0.5,1538,female
2009,2.846153846,0.25,11561,male
2009,0.461538462,0.05,1677,female
2009,0.769230769,0.25,6227,male
2009,1,0.5,2588,female
2009,5.923076923,0.75,2588,male
2009,4.230769231,0.75,1438,male
2009,2.153846154,0.75,2216,male
2009,17.38461538,0.75,2216,male
2009,8.461538462,0.95,134,male
2009,6.384615385,0.95,1897,male
2009,0.615384615,0.25,5314,male
2009,0.769230769,0.25,484,male
2009,1.923076923,0.75,669,male
2009,3.538461538,0.95,669,female
2009,30,0.95,673,unknown
2009,9.692307692,0.5,299,male
2009,4,0.5,2216,unknown
2009,1.230769231,0.25,1000,female
2009,5,0.75,134,male
2009,6.153846154,0.95,545,female
2009,2.846153846,0.75,545,male
2009,2.076923077,0.25,545,male
2009,3.153846154,0.75,855,male
2009,5.461538462,0.95,0,unknown
2009,5.923076923,0.25,1003,unknown
2009,1.384615385,0.75,3030,unknown
2009,5,0.5,1003,male
2009,13.61538462,0.95,134,female
2009,0.692307692,0.25,10819,male
2009,7.307692308,0.75,178,male
2009,2.923076923,0.75,2588,male
2009,3.307692308,0.75,788,male
2009,1.307692308,0.75,9355,male
2009,0.846153846,0.05,754,female
2009,3.615384615,0.25,299,male
2009,4,0.95,479,female
2009,2.307692308,0.75,3623,male
2009,2.153846154,0.75,738,male
2009,9.692307692,0.25,6227,female
2009,0.923076923,0.05,2844,male
2009,0.153846154,0.05,1347,male
2009,13,0.5,134,female
2009,2.923076923,0.25,287,male
2009,24.38461538,0.75,195,male
2009,4.307692308,0.95,2588,male
2009,2.615384615,0.25,2398,male
2009,1.307692308,0.05,1771,male
2009,3.230769231,0.75,738,male
2009,0,0.05,0,male
2009,0.538461538,0.05,3749,male
2009,1.538461538,0.5,738,male
2009,5.384615385,0.5,7662,male
2009,5,0.75,9260,female
2009,0.538461538,0.25,10041,female
2009,11.53846154,0.95,0,male
2009,0.153846154,0.05,779,female
2009,0.461538462,0.05,13363,male
2009,3.846153846,0.75,2137,female
2009,3.615384615,0.05,0,female
2009,0.615384615,0.25,2484,male
2009,0.692307692,0.25,0,female
2009,0.461538462,0.05,2877,male
2009,0.076923077,0.05,20480,male
2009,1.230769231,0.5,5236,female
2009,1.615384615,0.25,0,male
2009,1.153846154,0.25,9296,male
2009,2.384615385,0.75,3454,female
2009,0.384615385,0.05,0,female
2009,0.769230769,0.25,8718,
2009,4.615384615,0.75,730,male
2009,2.538461538,0.75,352,unknown
2009,2.923076923,0.25,4437,female
2009,1.615384615,0.25,730,female
2009,2.076923077,0.5,2589,unknown
2009,4.384615385,0.5,730,male
2009,12.15384615,0.5,246,male
2009,8.307692308,0.95,4330,male
2009,3.076923077,0.75,0,male
2009,5.615384615,0.95,1511,female
2009,1.769230769,0.25,1391,male
2009,1.384615385,0.05,0,male
2009,1.307692308,0.25,2744,female
2009,2.615384615,0.25,5848,female
2009,1.230769231,0.05,6998,female
2009,4,0.5,8718,male
2009,0.230769231,0.05,5207,female
2009,7.923076923,0.25,2216,male
2009,3.230769231,0.25,5426,male
2009,5.153846154,0.5,1003,unknown
2009,0.538461538,0.5,3107,male
2009,3.538461538,0.75,829,unknown
2009,2.461538462,0.75,5207,male
2009,3.769230769,0.95,650,
2009,0.923076923,0.25,1441,male
2009,5,0.25,1920,female
2009,15.38461538,0.5,299,unknown
2009,1.923076923,0.25,9260,male
2009,1.615384615,0.5,1319,female
2009,1.846153846,0.25,643,male
2009,3.230769231,0.75,3078,unknown
2009,2.461538462,0.5,4914,male
2009,2.153846154,0.25,4772,male
2009,0.846153846,0.25,0,male
2009,1.076923077,0.05,4437,male
2009,4.384615385,0.75,3078,male
2009,8.615384615,0.95,181,female
2009,22.53846154,0.75,299,male
2009,5.538461538,0.25,299,male
2009,3.846153846,0.5,299,male
2009,1.615384615,0.75,2588,female
2009,18.61538462,0.75,287,male
2009,12.84615385,0.5,299,male
2009,4.923076923,0.25,2707,female
2009,1.076923077,0.75,1071,female
2009,28,0.95,299,male
2009,1.538461538,0.5,660,female
2009,2.384615385,0.05,1003,unknown
2009,0.230769231,0.05,3078,male
2009,15.30769231,0.75,299,male
2009,1.076923077,0.05,1478,unknown
2009,11.53846154,0.75,1625,unknown
2009,10.69230769,0.75,134,male
2009,4.230769231,0.25,287,female
2009,2.538461538,0.75,2365,female
2009,9.615384615,0.25,1200,male
2009,1.384615385,0.75,3096,male
2009,6.846153846,0.25,1950,male
2009,16,0.95,7472,male
2009,6,0.05,1920,male
2009,2,0.5,1922,male
2009,0.769230769,0.05,2806,male
2009,4.307692308,0.95,792,male
2009,1.846153846,0.25,11455,male
2009,3.692307692,0.05,2216,
2009,4,0.75,784,female
2009,2.846153846,0.5,499,female
2009,1.307692308,0.25,14,female
2009,7.076923077,0.95,1020,male
2009,0.846153846,0.05,5042,female
2009,1.384615385,0.5,3447,male
2009,3.307692308,0.75,6112,male
2009,0.846153846,0.25,2138,male
2009,2.461538462,0.75,1814,male
2009,4.153846154,0.75,2588,male
2009,3.076923077,0.75,5790,male
2009,2.615384615,0.25,484,male
2009,0.615384615,0.05,2216,female
2009,2.461538462,0.5,1441,female
2009,2,0.25,1003,male
2009,11.23076923,0.25,0,female
2009,6.230769231,0.95,2153,female
2009,1.846153846,0.5,3078,male
2009,1.307692308,0.75,4330,male
2009,1,0.25,0,male
2009,1,0.5,1814,male
2009,2.846153846,0.75,1811,unknown
2009,1.615384615,0.25,1920,male
2009,0.615384615,0.25,2412,male
2009,8.769230769,0.5,2952,unknown
2009,4.692307692,0.25,7372,female
2009,7.615384615,0.95,669,female
2009,10.69230769,0.95,669,female
2009,0.769230769,0.25,0,male
2009,1.230769231,0.05,2216,female
2009,0.461538462,0.25,10284,male
2009,2,0.75,0,female
2009,24.30769231,0.95,134,male
2009,0.153846154,0.05,9916,male
2009,1.615384615,0.05,2448,male
2009,0.846153846,0.25,0,unknown
2009,2.538461538,0.05,299,male
2009,17.15384615,0.95,3078,female
2009,1.923076923,0.05,1003,female
2009,31.84615385,0.5,99,female
2009,3.384615385,0.75,3938,male
2009,2.461538462,0.75,4920,male
2009,8.538461538,0.95,2138,male
2009,1.076923077,0.05,1920,female
2009,0.461538462,0.25,2878,male
2009,1.769230769,0.05,9260,male
2009,2.076923077,0.75,2138,
2009,2.384615385,0.05,0,female
2009,4.153846154,0.05,5042,male
2009,0.923076923,0.05,5848,male
2009,7.307692308,0.5,642,female
2009,2.538461538,0.25,2216,unknown
2009,11.23076923,0.95,195,male
2009,3.769230769,0.25,250,male
2009,4.538461538,0.5,3078,male
2009,3.153846154,0.25,2216,female
2009,3.615384615,0.25,1319,male
2009,11.92307692,0.95,499,female
2009,7.384615385,0.25,5848,male
2009,3.384615385,0.75,3642,female
2009,2,0.05,4195,male
2009,1.076923077,0.05,2034,male
2009,0.846153846,0.5,333,female
2009,3,0.25,1003,male
2009,4.538461538,0.95,1319,female
2009,12.46153846,0.95,134,female
2009,1.615384615,0.5,0,male
2009,4.846153846,0.5,5042,unknown
2009,3.307692308,0.05,1160,male
2009,0.846153846,0.05,4434,male
2009,7,0.95,73,male
2009,0.692307692,0.05,2216,male
2009,3.076923077,0.05,1778,female
2009,1.153846154,0.5,5672,female
2009,7.846153846,0.95,1122,male
2009,14.46153846,0.95,1792,male
2009,1.153846154,0.25,3349,male
2009,1.153846154,0.25,2216,male
2009,1.384615385,0.25,730,female
2009,1.846153846,0.5,650,
2009,1.615384615,0.75,5401,female
2009,3.461538462,0.75,643,male
2009,3.846153846,0.25,2806,female
2009,3.153846154,0.5,378,female
2009,6.384615385,0.75,1551,female
2009,8,0.95,73,female
2009,7.461538462,0.95,73,female
2009,7.923076923,0.95,0,female
2009,0.461538462,0.25,484,female
2009,2.769230769,0.25,2744,female
2009,4.846153846,0.75,197,unknown
2009,5.692307692,0.5,299,female
2009,4.076923077,0.25,299,female
2009,3.769230769,0.05,299,male
2009,0.615384615,0.5,7472,unknown
2009,0.461538462,0.25,2665,female
2009,7.846153846,0.95,2588,male
2009,0.692307692,0.25,4074,male
2009,5.846153846,0.5,299,male
2009,2.153846154,0.5,10854,male
2009,2.384615385,0.25,2216,male
2009,2,0.25,2216,male
2009,15.46153846,0.95,2534,male
2009,0.538461538,0.05,9260,male
2009,1.923076923,0.5,1771,male
2009,4.230769231,0.75,642,male
2009,1.307692308,0.05,2216,male
2009,4.307692308,0.5,1153,male
2009,0.923076923,0.5,6499,female
2009,1.846153846,0.25,560,female
2009,27,0.95,340,male
2009,2.230769231,0.75,531,male
2009,5.384615385,0.25,4434,female
2009,1.846153846,0.75,1001,male
2009,2.923076923,0.75,876,female
2009,2.384615385,0.75,134,female
2009,4.307692308,0.05,1003,male
2009,4.769230769,0.25,2448,male
2009,6.769230769,0.05,574,male
2009,3.153846154,0.25,2216,female
2009,5.307692308,0.95,2216,male
2009,1.384615385,0.75,1056,female
2009,3.692307692,0.95,1056,female
2009,1.384615385,0.5,2138,male
2009,3.538461538,0.05,2216,male
2009,2.923076923,0.25,2216,
2009,1.538461538,0.75,246,male
2009,0.538461538,0.25,0,female
2009,0.538461538,0.05,0,unknown
2009,3.153846154,0.25,1920,male
2009,28.38461538,0.95,669,male
2009,1.461538462,0.25,642,female
2009,12.92307692,0.95,810,male
2009,1.615384615,0.05,4434,female
2009,0.384615385,0.05,0,male
2009,2.769230769,0.25,730,male
2009,2.846153846,0.5,0,male
2009,0.692307692,0.25,4108,male
2009,0.538461538,0.25,5042,male
2009,1.384615385,0.75,4111,male
2009,9.615384615,0.95,3623,male
2009,1.769230769,0.25,8354,male
2009,1.692307692,0.25,1920,male
2009,0.615384615,0.25,0,male
2009,7.692307692,0.95,1020,female
2009,4.692307692,0.95,1718,female
2009,0,0.05,2588,male
2009,0.307692308,0.25,0,male
2009,2.230769231,0.75,2434,male
2009,4.384615385,0.25,2448,male
2009,1,0.25,2448,female
2009,3.615384615,0.25,2043,male
2009,1.153846154,0.75,1008,female
2009,1.153846154,0.05,1003,male
